PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
77	Unknown	102	0.4435333	0.5984833	0.6316833	121.9689	1303.73327636719	3342.22265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.58508	121.96887:1594 122.05297:1631 122.94199:5464 123.96621:1127 124.02397:9039 124.09334:464 124.93817:2113 124.96822:830 125.02526:1452 125.95053:622 126.0231:1879 126.12823:266 126.93824:2013	
78	Unknown	102	0.5486833	0.5984833	0.65935	126.0231	1264.52612304688	4573.49072265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.27083	125.95053:622 126.0231:1879 126.12823:266 126.93824:2013 127.95998:268 129.00069:228	
79	Unknown	102	0.3937333	0.5984833	0.8253667	126.9382	1567.11877441406	7388.8037109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.34946	126.93824:2013 127.95998:268 129.00069:228	
80	Unknown	102	0.5542167	0.5984833	0.7202167	140.0014	24164.759765625	126864.6484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.86441	139.92474:620 139.96828:6069 140.00136:26825 140.10614:650 140.14185:397 141.00284:997 141.11417:1823 141.91954:534 141.96625:2540 142.03499:4571 142.11948:468 142.96474:982 143.02936:2352 143.91661:390 143.97098:2070 144.02687:950 144.11998:224	
81	Unknown	102	0.5542167	0.5984833	0.6704167	141.9662	2711.78100585938	9185.3681640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.47198	141.91954:534 141.96625:2540 142.03499:4571 142.11948:468 142.96474:982 143.02936:2352 143.91661:390 143.97098:2070 144.02687:950 144.11998:224 145.00754:1357 145.9178:237 145.96414:314 146.01855:709 146.91878:872	
82	Unknown	102	0.55975	0.5984833	0.6704167	143.0239	2214.173828125	9557.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.358879	142.96474:982 143.02936:2352 143.91661:390 143.97098:2070 144.02687:950 144.11998:224 145.00754:1357 145.9178:237 145.96414:314 146.01855:709 146.91878:872	
83	Unknown	102	0.438	0.5984833	0.65935	143.971	1859.88818359375	5820.25830078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.85123	143.91661:390 143.97098:2070 144.02687:950 144.11998:224 145.00754:1357 145.9178:237 145.96414:314 146.01855:709 146.91878:872	
84	Unknown	102	0.4767333	0.5984833	0.6482834	152.929	1885.33117675781	6290.6669921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.0022	152.92905:2081 153.06329:592 153.97878:1806 154.90617:527 154.94131:485 154.97809:944 155.12805:461 155.97453:26478 156.08775:650 156.15855:256 156.97824:2262	
85	Unknown	102	0.50995	0.5984833	0.6648833	153.9788	1605.61096191406	7633.67529296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.33931	153.97878:1806 154.90617:527 154.94131:485 154.97809:944 155.12805:461 155.97453:26478 156.08775:650 156.15855:256 156.97824:2262 157.93463:428 157.97379:2781 158.01215:16971 158.12102:371	
86	Unknown	102	0.5320833	0.5984833	0.7036167	155.9745	24523.37890625	131710.328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	96.68095	155.97453:26478 156.08775:650 156.15855:256 156.97824:2262 157.93463:428 157.97379:2781 158.01215:16971 158.12102:371 158.99805:9309 159.07507:610 159.96719:833 159.99783:693 160.94228:207	
87	Unknown	102	0.5542167	0.5984833	0.64275	156.9782	1856.43725585938	6814.06787109375	null	[M+H]+	M + 1	isotope of 86	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.89897	156.97824:2262 157.93463:428 157.97379:2781 158.01215:16971 158.12102:371 158.99805:9309 159.07507:610 159.96719:833 159.99783:693 160.94228:207	
88	Unknown	102	0.54315	0.5984833	0.7478833	158.998	8580.12109375	56486.3046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.66086	158.99805:9309 159.07507:610 159.96719:833 159.99783:693 160.94228:207 162.01443:745 162.94582:288 163.96852:76183	
89	Unknown	102	0.3771333	0.5984833	0.65935	164.9707	2602.77319335938	5013.02734375	null	[M+H]+	M + 1	isotope of 107	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.83431	164.97293:3684 164.99561:2585 165.05014:5589 165.96584:43471 166.96742:7576 167.04854:1456 167.96419:29225 168.08241:667 168.11848:584 168.96706:1264 169.04564:337 169.96631:1604	
90	Unknown	102	0.54315	0.5984833	0.64275	165.0505	5039.626953125	18412.353515625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.46568	164.97293:3684 164.99561:2585 165.05014:5589 165.96584:43471 166.96742:7576 167.04854:1456 167.96419:29225 168.08241:667 168.11848:584 168.96706:1264 169.04564:337 169.96631:1604 170.02428:405	
91	Unknown	102	0.3826667	0.5984833	0.8419667	167.9642	23653.84375	117023.6015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	520.3027	167.96419:29225 168.08241:667 168.11848:584 168.96706:1264 169.04564:337 169.96631:1604 170.02428:405 170.12747:535 171.99139:904	
92	Unknown	102	0.55975	0.5984833	0.6704167	169.9663	1145.08178710938	4212.76171875	null	[M+H]+	M + 2	isotope of 91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.88498	169.96631:1604 170.02428:405 170.12747:535 171.99139:904 172.9913:1133 173.07797:836 173.98476:9877	
93	Unknown	102	0.5320833	0.5984833	0.74235	184.0447	5228.7490234375	27412.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.37892	183.9771:15405 184.04472:6074 184.13892:364 184.98653:5101 185.04778:1351 185.16145:219 185.97554:9914 186.03456:2738 186.22177:248 186.99405:6189 187.10654:264 187.97485:670	
94	Unknown	102	0.3937333	0.5984833	0.6316833	196.9196	27748.072265625	71447.9765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	180.9976	196.92278:31433 196.9987:10436 197.0798:916 197.14326:656 197.92189:1075 197.9483:877 198.00308:833 198.9545:1113 199.00218:3288 199.03775:3577 199.16675:290 200.02353:10076 200.95049:565 201.04156:1564	
95	Unknown	102	0.5376167	0.5984833	0.6648833	200.0235	9423.017578125	42653.83203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.689	200.02353:10076 200.95049:565 201.04156:1564 202.01549:451 202.05627:698 202.99956:773 203.09592:236 203.17471:340 203.96341:781 204.04514:1041 204.94504:25063 204.99367:25311	
96	Unknown	102	0.4712	0.5984833	0.65935	223.0057	9613.6435546875	28523.87890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.51878	222.90784:256 223.00571:11675 224.02733:1913 224.91666:256 225.00208:7096 226.00632:1951 227.00079:4168 227.1111:238 227.99763:354	
97	Unknown	102	0.4988833	0.5984833	0.8198333	225.0021	5927.83447265625	27561.724609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.6521	224.91666:256 225.00208:7096 226.00632:1951 227.00079:4168 227.1111:238 227.99763:354 228.91945:436	
98	Unknown	102	0.5486833	0.5984833	0.6372167	255.9574	6682.056640625	18962.08203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	120.2268	255.95735:7929 256.95667:5588 257.9675:690 258.95798:516 259.04025:264 259.94778:235 260.00778:270 260.16193:227	
99	Unknown	102	0.52655	0.5984833	0.6482834	282.0099	1138.57287597656	3493.90747070313	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.43556	281.94666:565 282.00989:1483 282.93323:3267 283.92728:809 284.02789:458 284.9296:2252 285.05945:638 285.96649:277 286.05569:229 286.94803:18284	
100	Unknown	102	0.5652834	0.5984833	0.7146834	314.0132	1098.16479492188	2144.11791992188	null	[M+H]+	M + 0	similar chromatogram in higher mz_104	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.45842	313.9574:1566 314.01315:1587 314.99725:669 315.99957:1719 316.99002:699 317.94662:478 317.9975:481 318.91324:269 318.99384:206	
101	Unknown	102	0.4988833	0.5984833	0.6482834	341.9474	1178.34301757813	2326.58081054688	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.72595	341.95023:2073 342.96512:1311 343.961:1158 344.89627:1421 344.98685:2407 345.9288:2914	
102	Unknown	102	0.54315	0.5984833	0.6648833	354.9284	4859.37744140625	14318.478515625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.54466	354.92841:5995 355.27847:1493 355.93753:972 356.04523:205 356.28726:477 356.95532:2254 357.06406:271 357.95566:687 358.95294:2672	
103	Unknown	102	0.438	0.5984833	0.6372167	378.8831	3082.6982421875	5779.7705078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	58.77153	378.88315:4247 378.98978:3563 379.09436:278 379.32941:225 379.88159:845 379.97601:855 380.33643:306 380.89111:2297 380.9863:4976 381.05322:2097 381.89249:867 381.98474:1470 382.04886:936 382.88614:1559 382.98599:4540 383.05045:1641 383.27173:253	
104	Unknown	102	0.5154833	0.5984833	0.6372167	382.8861	1320.87390136719	2614.26489257813	null	[M+H]+	M + 0	similar chromatogram in higher mz_122	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.60137	382.88614:1559 382.98599:4540 383.05045:1641 383.27173:253 383.97861:1270 384.05539:720 384.96567:2187 385.05045:1092 385.14545:203 385.27994:249 385.9758:828 386.92355:2510	
105	Unknown	103	0.3882	0.6040167	0.7755666	122.942	4310.75634765625	20864.376953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.16483	122.94265:4351 123.96323:839 124.02389:6828 124.0993:258 124.93884:2897 125.02507:1083 125.94769:581 126.02435:962 126.12136:299 126.93801:1452	
106	Unknown	103	0.4712	0.6040167	0.7589667	124.9382	2266.03369140625	10979.1103515625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.22979	124.93884:2897 125.02507:1083 125.94769:581 126.02435:962 126.12136:299 126.93801:1452 127.95595:240	
107	Unknown	103	0.5320833	0.6040167	0.9415666	163.9685	66790.0859375	329682.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1049.908	163.96852:73732 164.97067:4007 164.99644:3092 165.05054:5007 165.1714:215 165.96512:39381 166.04576:2133 166.07745:1196 166.96671:7629 167.0573:880 167.964:25118 168.08066:625 168.12035:688 168.96849:1109	
108	Unknown	103	0.3826667	0.6040167	0.9028333	165.9651	36304.26953125	180969.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	349.5823	165.96512:39381 166.04576:2133 166.07745:1196 166.96671:7629 167.0573:880 167.964:25118 168.08066:625 168.12035:688 168.96849:1109 169.96422:1189 170.02477:237 170.13248:433	
109	Unknown	103	0.4158667	0.6040167	0.8032333	166.9667	6986.57666015625	35011.734375	null	[M+H]+	M + 1	isotope of 108	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	58.56508	166.96671:7629 167.0573:880 167.964:25118 168.08066:625 168.12035:688 168.96849:1109 169.96422:1189 170.02477:237 170.13248:433 170.9688:238	
110	Unknown	103	0.4656667	0.6040167	0.6538166	168.9687	1150.97778320313	3958.58325195313	null	[M+H]+	M + 1	isotope of 91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.960978	168.96849:1109 169.96422:1189 170.02477:237 170.13248:433 170.9688:238 171.98973:653 172.99225:839 173.07919:846	
111	Unknown	103	0.4103333	0.6040167	0.65935	193.9172	2428.84643554688	9918.310546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.89091	193.91718:2509 194.11905:551 194.91711:3206 194.94936:1449 195.00362:1339 195.12129:1613 195.9187:4898 196.00166:560 196.12697:274 196.91956:30492 196.9456:20531 196.99623:9335 197.07857:839 197.12222:572 197.94205:934 198.0041:729	
112	Unknown	103	0.4546	0.6040167	0.6372167	194.9171	2861.30981445313	8446.740234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.4027	194.91711:3206 194.94936:1449 195.00362:1339 195.12129:1613 195.9187:4898 196.00166:560 196.12697:274 196.91956:30492 196.9456:20531 196.99623:9335 197.07857:839 197.12222:572 197.94205:934 198.0041:729 198.95102:1481 199.00378:2951 199.03287:2963	
113	Unknown	103	0.3439333	0.6040167	0.9692333	195.9187	4459.83154296875	32384.005859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	103.9229	195.9187:4898 196.00166:560 196.12697:274 196.91956:30492 196.9456:20531 196.99623:9335 197.07857:839 197.12222:572 197.94205:934 198.0041:729 198.95102:1481 199.00378:2951 199.03287:2963 199.95656:227 200.02277:8870	
114	Unknown	103	0.3826667	0.6040167	0.6372167	237.9462	3490.52319335938	10215.9296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.08698	237.94624:3583 238.95299:375 239.04759:3922 239.14288:357 240.01953:3322 240.90663:356 241.02849:3015 242.02295:647	
115	Unknown	103	0.4546	0.6040167	0.64275	247.9718	1189.92114257813	2720.57788085938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.41089	247.96759:1586 248.0025:1279 248.99005:819 249.96854:1069 251.95488:200 252.95482:827	
116	Unknown	103	0.5542167	0.6040167	0.7312833	253.9465	1450.41235351563	9645.7080078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.06255	253.94652:1686 253.99223:1039 254.88817:222 254.97862:1697 255.95683:5999 256.08127:286 256.87885:413 256.95245:4383 257.07037:237 257.96643:557	
117	Unknown	103	0.4435333	0.6040167	0.8253667	265.9853	1259.66296386719	6555.34033203125	null	[M+H]+	M + 1	isotope of 143	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.43826	265.98532:1585 266.89157:332 266.99805:3803 267.98199:832 268.99829:7380 269.09998:372 269.92761:251 270.00125:623 270.98129:394	
118	Unknown	103	0.4269333	0.6040167	0.6538166	322.9929	1413.33520507813	3666.83422851563	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.22952	322.99176:1721 323.96985:1075 324.97928:867 325.04135:487 325.2594:244 325.96094:897 326.9364:599 326.99527:353 327.08109:204 327.91742:375 327.99289:474	
119	Unknown	103	0.5044166	0.6040167	0.6372167	380.8911	1269.7861328125	2010.61022949219	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.39572	380.89111:2148 380.98706:2651 381.05057:1323 381.8945:643 381.98459:797 382.04715:568 382.89267:1423 382.98734:2571 383.0538:1063 383.89517:368 383.97696:580 384.0545:515 384.93185:3442 385.04886:1005	
120	Unknown	103	0.4656667	0.6040167	0.6316833	430.8905	1146.84387207031	2074.27075195313	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.49287	430.80899:219 430.89343:2452 430.99298:1012 431.29517:222 431.89551:415 432.90634:902 433.00601:466 433.90689:611 434.91092:660	
121	Unknown	103	0.4546	0.6040167	0.6372167	462.8999	1771.28088378906	4071.43334960938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.69545	462.8999:2491 463.90134:548 464.89658:1588 465.00436:462 465.9024:408 466.36938:315 466.92996:1490	
122	Unknown	103	0.5154833	0.6040167	0.64275	464.8966	1176.36010742188	2175.14819335938	null	[M+H]+	M + 0	similar chromatogram in higher mz_132	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.77766	464.89658:1588 465.00436:462 465.9024:408 466.36938:315 466.92996:1490 467.90649:226 468.9173:1565	
123	Unknown	104	0.5542167	0.60955	0.70915	222.0077	1388.45263671875	7295.9423828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.06765	222.00769:1589 222.91574:238 223.00591:6896 223.12701:255 224.03091:1590 224.12981:250 224.914:252 225.00269:4091 226.00711:1278 226.1113:218 226.9989:3344	
124	Unknown	104	0.57635	0.60955	0.6482834	240.0165	2949.78588867188	8830.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.72694	240.01653:3454 240.90858:393 241.02423:1795 242.03928:589 242.9592:568 243.04036:1769 244.01491:238 244.95276:526 245.01041:594	
125	Unknown	104	0.52655	0.60955	0.74235	338.9644	3080.88696289063	14835.4111328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.68893	338.9649:3616 339.95544:1395 340.94473:664 341.25327:241 341.9422:655 342.95441:465 343.95615:442	
126	Unknown	104	0.4103333	0.60955	0.6482834	390.9092	1256.96875	2891.26391601563	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.14178	390.90918:1305 390.98163:814 391.34451:569 391.91733:601 391.98447:344 392.35757:358 392.91669:1035 393.9252:462 394.35181:2468 394.89999:638 394.93823:475 395.3558:746	
127	Unknown	104	0.4822833	0.60955	0.7645	426.8974	1343.95202636719	4475.57470703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.87904	426.89737:1501 426.99365:8780 427.91049:248 427.99673:1528 428.89697:1844 428.99438:2052 429.08636:254 429.90222:464 429.99844:429 430.8905:1411 430.97473:1083 431.89539:458	
128	Unknown	104	0.4490667	0.60955	0.74235	436.9248	3051.427734375	14298.9091796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	63.94586	436.92484:3725 437.08405:229 437.93411:560 438.38104:1399 438.93137:793 439.38446:446 439.9295:662 440.01059:239 440.37265:223 440.93979:1098	
