Average m/z,Average RT (min),Average sn,Average score,20181114_CoulterCreek_2,20181114_Crescent-Creek-May_2,20181114_SR518-Cal_1000mL_dil-to-160mL_3,20181114_SR520-Cal-in-DI_1000mL_dil-to-60mL_1,20181114_SR520-Cal-in-DI_400mL_2,20181114_SwanCreek-Dec_3
343.2031,5.105,1.1875,0.8,0.0,0.0,0.0,195939.9,324888.9,0.0
343.21695,4.875,0.941,0.1,0.0,0.0,368538.84,130518.5,0.0,0.0
343.2239,5.21,1.076,1.0,0.0,0.0,151643.02,0.0,0.0,0.0
343.2374,11.05,0.793,0.6,0.0,0.0,0.0,0.0,199362.42,0.0
343.2374,11.6,0.773,0.1,0.0,0.0,0.0,0.0,134019.2,0.0
343.2374,11.73,1.023,1.0,0.0,0.0,0.0,0.0,161695.89,0.0
343.2374,11.36,1.006,0.6,0.0,0.0,0.0,0.0,335361.84,0.0
343.23743,8.535,0.8045,1.0,0.0,0.0,0.0,134651.84,252864.25,0.0
343.2648,13.48,0.768,1.0,0.0,0.0,0.0,0.0,216970.28,0.0
343.2648,13.73,1.094,1.0,0.0,0.0,0.0,0.0,178454.16,0.0
343.34723,16.188,inf,0.70000005,0.0,244082.8,379842.66,273066.78,121763.305,0.0
343.34753,16.3,inf,1.0,0.0,0.0,450320.72,0.0,0.0,0.0
344.1998,8.64,2.004,0.1,0.0,0.0,0.0,0.0,170527.83,0.0
344.21353,4.86,0.85,1.0,0.0,0.0,0.0,0.0,149115.47,0.0
344.21353,5.03,0.759,0.1,0.0,0.0,0.0,0.0,144594.33,0.0
344.2272,4.022,inf,0.48333332,1032234.06,1091841.6,679116.3,540474.56,1278862.6,930969.9
344.2273,4.38,0.854,1.0,0.0,0.0,0.0,0.0,314117.3,0.0
344.22736,4.16,inf,0.35000002,0.0,0.0,0.0,597971.0,1290038.0,0.0
344.9853,0.63,5.6445003,0.35000002,998051.94,0.0,0.0,0.0,2942453.2,0.0
344.9853,0.755,inf,1.0,1075079.9,0.0,0.0,0.0,3608627.2,0.0
345.1925,5.91,2.3095,0.6,0.0,0.0,0.0,3367052.8,12965016.0,0.0
345.1925,6.265,1.5685,0.55,0.0,0.0,0.0,323086.53,13272514.0,0.0
345.1925,6.37,1.145,0.6,0.0,0.0,0.0,0.0,13378404.0,0.0
345.1925,6.12,0.363,0.6,0.0,0.0,0.0,3368287.8,0.0,0.0
345.1927,5.37,0.819,1.0,0.0,0.0,430668.38,0.0,0.0,0.0
345.1925,5.77,8.462334,0.56666666,0.0,0.0,273673.06,2887694.0,10432860.0,0.0
345.20627,3.77,0.927,1.0,0.0,0.0,0.0,0.0,111420.1,0.0
345.20627,4.92,0.982,1.0,0.0,0.0,0.0,0.0,190148.12,0.0
345.20627,5.08,1.04,0.6,0.0,0.0,0.0,0.0,154963.4,0.0
345.20627,6.54,0.917,0.1,0.0,0.0,0.0,0.0,169378.97,0.0
345.2065,11.6,2.336,0.1,0.0,0.0,167251.61,0.0,0.0,0.0
345.2202,7.44,1.593,0.6,0.0,0.0,0.0,244952.4,0.0,0.0
345.2336,3.993,inf,0.7,134970.98,159683.95,0.0,0.0,0.0,105723.336
345.2339,11.2,0.975,1.0,0.0,0.0,0.0,0.0,418806.53,0.0
345.2615,14.2,1.63,1.0,0.0,0.0,0.0,0.0,124148.19,0.0
345.9942,0.75,inf,0.1,0.0,0.0,0.0,0.0,296033.72,0.0
345.9942,0.62,2.493,0.6,0.0,0.0,0.0,0.0,225453.03,0.0
346.18805,5.77,5.2349997,0.35000002,0.0,0.0,0.0,423812.94,1540597.9,0.0
347.19345,11.81,inf,0.55,0.0,0.0,0.0,413246.53,358939.03,0.0
347.2003,5.1,0.912,0.6,0.0,0.0,0.0,0.0,223238.3,0.0
347.2003,5.87,4.243,1.0,0.0,0.0,0.0,0.0,6676587.5,0.0
347.2003,6.05,0.813,0.1,0.0,0.0,0.0,0.0,7084868.5,0.0
347.20035,5.695,10.3085,0.35000002,0.0,0.0,0.0,1679463.0,5938238.5,0.0
347.2004,5.81,2.212,0.1,0.0,0.0,0.0,1848808.9,0.0,0.0
347.2004,5.93,1.289,0.1,0.0,0.0,0.0,1854997.2,0.0,0.0
347.2142,6.92,1.007,1.0,0.0,0.0,0.0,0.0,127295.33,0.0
347.2142,6.54,0.975,0.1,0.0,0.0,0.0,0.0,241978.44,0.0
347.2142,7.47,1.582,0.1,0.0,0.0,0.0,0.0,175176.78,0.0
347.2278,9.837,inf,0.26666668,164053.38,183495.77,0.0,0.0,0.0,172065.11
347.242,8.36,1.756,1.0,0.0,0.0,0.0,0.0,207094.47,0.0
347.242,10.99,0.926,0.1,0.0,0.0,0.0,0.0,221819.75,0.0
347.242,11.4,1.191,0.1,0.0,0.0,0.0,0.0,291611.62,0.0
347.36707,6.185,inf,0.1,0.0,0.0,0.0,332856.78,7759984.0,0.0
348.20175,5.69,inf,0.8,0.0,0.0,0.0,229559.84,835874.5,0.0
348.2295,9.843,inf,0.5,4092486.0,4104403.0,557074.06,258902.52,2313978.5,4279588.0
348.22937,9.972,2.755,0.32500002,4735176.0,4730781.0,0.0,0.0,2672696.0,4714859.0
348.22928,10.22,2.2489998,0.56666666,5379869.5,5333350.5,0.0,0.0,0.0,5222092.5
348.22928,10.343,inf,0.73333335,5418236.5,5356797.0,0.0,0.0,0.0,5234927.5
348.22937,10.1,2.044,0.47500002,5373256.0,5288850.0,0.0,0.0,2982848.2,5235079.5
348.2574,10.36,inf,0.6,0.0,0.0,0.0,0.0,170701.95,0.0
348.313,15.833,3.5191667,0.5,32048492.0,32326576.0,7361004.0,2881082.0,17617320.0,36409148.0
348.313,15.964,2.9224,0.28000003,31884244.0,32801480.0,7359067.5,0.0,17569094.0,36946492.0
348.313,15.592,3.892,0.35,20904498.0,23771430.0,4861655.5,2156663.0,10809609.0,24906706.0
348.3131,15.718,2.1326,0.58000004,27942782.0,29034556.0,6265959.5,2523636.8,15291657.0,0.0
348.36887,6.18,inf,1.0,0.0,0.0,0.0,0.0,1698171.0,0.0
348.48013,15.6,inf,0.7,1063626.9,1092668.0,0.0,0.0,0.0,1394793.4
349.192,4.61,1.525,1.0,0.0,0.0,0.0,0.0,132409.66,0.0
349.206,5.61,0.829,0.6,0.0,0.0,0.0,0.0,512000.06,0.0
349.2202,7.33,0.972,0.1,0.0,0.0,149953.53,0.0,0.0,0.0
349.2202,7.46,0.972,1.0,0.0,0.0,189372.6,0.0,0.0,0.0
349.2202,6.77,1.005,0.1,0.0,0.0,283675.72,0.0,0.0,0.0
349.2202,6.64,2.106,1.0,0.0,0.0,258222.52,0.0,0.0,0.0
349.2336,9.977,inf,0.56666666,1037568.8,1018417.9,0.0,0.0,0.0,1016803.3
349.2336,9.843,4.379667,0.4,870427.4,876482.2,0.0,0.0,0.0,912358.2
349.23373,10.09,inf,0.6,0.0,1062002.5,0.0,0.0,0.0,0.0
349.2893,14.02,0.434,0.1,0.0,0.0,0.0,0.0,0.0,197148.92
349.2898,14.4,0.245,0.1,0.0,0.0,0.0,0.0,1215097.2,0.0
349.2898,13.69,0.023,1.0,0.0,0.0,0.0,0.0,1622533.8,0.0
349.2898,14.12,0.742,0.1,0.0,0.0,0.0,0.0,999774.6,0.0
349.2898,14.24,0.451,1.0,0.0,0.0,0.0,0.0,1166812.0,0.0
349.3176,15.836,2.4696,0.73999995,6746201.5,6954287.5,1549852.5,0.0,3881654.8,7713108.0
349.31747,15.97,inf,0.47500002,6786495.5,6974223.0,0.0,0.0,3893626.5,7830106.0
349.31763,15.592,3.6263332,0.54999995,4748210.5,5192682.5,1031867.44,438401.62,2391727.0,5370368.0
349.3176,15.714,2.3841999,0.65999997,5983735.5,6060005.0,1403389.0,0.0,3401708.0,6891279.5
349.3736,6.18,inf,0.6,0.0,0.0,0.0,0.0,178907.56,0.0
349.7231,5.1,inf,0.6,0.0,0.0,0.0,0.0,148023.94,0.0
350.19907,8.91,0.47,0.1,0.0,0.0,0.0,0.0,134320.55,0.0
350.2268,9.85,4.579333,0.56666666,1380906.0,1281495.4,0.0,0.0,0.0,1379291.0
350.22687,10.095,inf,0.55,1638734.4,1614691.0,0.0,0.0,0.0,0.0
350.2268,9.98,2.4776669,0.56666666,1617740.9,1564297.2,0.0,0.0,0.0,1535704.4
350.2972,13.96,4.995,0.6,0.0,0.0,0.0,0.0,785425.4,0.0
350.3112,14.19,0.833,1.0,0.0,0.0,0.0,0.0,224872.28,0.0
350.325,14.428,1.0492501,0.575,375431.66,256086.7,0.0,0.0,649473.25,402249.75
350.32495,15.01,inf,0.1,256020.62,203451.89,0.0,0.0,0.0,0.0
350.3252,14.89,1.035,1.0,0.0,0.0,0.0,0.0,381723.7,0.0
350.9984,0.76,inf,1.0,0.0,0.0,0.0,0.0,2506971.2,0.0
350.9984,0.64,3.423,1.0,0.0,0.0,0.0,0.0,1967134.0,0.0
351.2091,7.08,0.945,1.0,0.0,0.0,0.0,0.0,209931.22,0.0
351.2234,8.09,1.008,0.6,0.0,0.0,126673.18,0.0,0.0,0.0
351.2234,6.9,0.951,0.1,0.0,0.0,1007271.5,0.0,0.0,0.0
351.23987,9.834,inf,0.56000006,270316.9,269544.3,125683.19,0.0,317150.34,235429.38
351.23703,9.973,inf,0.56666666,124648.23,284906.84,0.0,0.0,642725.06,0.0
351.237,10.05,1.39,1.0,0.0,122831.95,0.0,0.0,0.0,0.0
351.2372,10.95,0.813,1.0,0.0,0.0,0.0,0.0,198541.03,0.0
351.2372,9.75,0.933,0.1,0.0,0.0,0.0,0.0,642725.06,0.0
351.23734,7.817,inf,0.56666666,0.0,0.0,133558.84,126990.94,816238.0,0.0
351.25146,11.04,0.974,0.1,0.0,0.0,283261.34,0.0,0.0,0.0
351.25146,10.88,0.674,0.6,0.0,0.0,138824.23,0.0,0.0,0.0
351.25146,10.17,0.954,0.6,0.0,0.0,808622.94,0.0,0.0,0.0
352.222,6.01,1.001,0.6,0.0,0.0,0.0,0.0,165074.22,0.0
352.2361,7.83,1.346,0.6,0.0,0.0,0.0,0.0,101325.734,0.0
352.2502,8.26,1.058,0.6,0.0,0.0,0.0,0.0,101727.734,0.0
352.2643,8.58,0.817,0.1,0.0,0.0,0.0,0.0,318850.06,0.0
352.3066,12.96,1.792,1.0,0.0,0.0,0.0,0.0,198080.19,0.0
353.19547,4.92,2.161,0.6,0.0,0.0,0.0,0.0,189454.9,0.0
353.2096,8.77,1.076,0.6,0.0,0.0,0.0,0.0,237225.8,0.0
353.20987,5.08,0.998,1.0,0.0,0.0,249912.75,0.0,0.0,0.0
353.22815,11.597,inf,0.43333337,111042.414,0.0,0.0,0.0,124110.67,109304.54
353.224,6.41,0.97,1.0,0.0,0.0,119230.54,0.0,0.0,0.0
353.2379,9.2,1.051,0.1,0.0,0.0,0.0,0.0,116530.164,0.0
353.2379,6.47,1.018,0.1,0.0,0.0,0.0,0.0,154152.53,0.0
353.2379,6.26,0.956,1.0,0.0,0.0,0.0,0.0,230562.14,0.0
353.2379,5.91,0.884,1.0,0.0,0.0,0.0,0.0,147400.69,0.0
353.23087,8.875,1.1215,0.35000002,0.0,0.0,758646.44,0.0,158936.38,0.0
353.23807,7.49,1.057,0.6,0.0,0.0,463838.88,0.0,0.0,0.0
353.23807,7.29,0.883,1.0,0.0,0.0,245256.22,0.0,0.0,0.0
353.23807,7.88,0.903,0.6,0.0,0.0,981965.1,0.0,0.0,0.0
353.252,12.62,0.78,0.1,0.0,0.0,0.0,0.0,143658.27,0.0
353.26605,15.624,5.5244,0.56000006,22684228.0,0.0,6989386.5,2988775.0,14656568.0,30392388.0
353.26605,15.767,3.037,0.65000004,32121372.0,32112386.0,8178046.5,3309749.5,17333990.0,36009020.0
353.26605,16.01,inf,0.65999997,32668458.0,32950806.0,8351038.0,0.0,18731620.0,37007164.0
353.26587,15.375,3.94275,0.675,1798694.1,1942982.6,0.0,0.0,963183.06,2109496.8
353.26584,15.503,4.1646667,0.4,32668458.0,32950806.0,0.0,0.0,0.0,37007164.0
353.266,15.7,2.474,0.1,0.0,27296936.0,0.0,0.0,0.0,0.0
353.2662,15.98,inf,0.1,0.0,0.0,0.0,3855940.0,0.0,0.0
353.26617,15.85,2.861,1.0,0.0,0.0,0.0,3832070.8,18386470.0,0.0
353.2801,11.78,1.171,0.1,0.0,143279.48,0.0,0.0,0.0,0.0
354.22812,10.268,inf,0.73999995,216108.33,220676.5,0.0,233269.67,142450.94,239509.4
354.2704,15.49,0.473,0.6,0.0,0.0,0.0,0.0,0.0,475521.44
354.2704,15.98,1.708,0.1,0.0,0.0,0.0,0.0,0.0,7192466.5
354.2708,9.17,1.045,0.6,0.0,0.0,0.0,0.0,139532.16,0.0
354.2706,15.37,inf,0.35000002,0.0,0.0,0.0,0.0,183116.67,403998.53
354.2708,9.03,0.686,0.6,0.0,0.0,0.0,0.0,113598.89,0.0
354.27094,15.6,4.3816667,1.0,0.0,0.0,1172645.1,578367.7,2330966.8,0.0
354.2708,15.718,2.705,0.9,0.0,0.0,1412696.2,631938.8,3611309.5,5927877.0
354.27075,15.82,1.8585,0.55,0.0,0.0,1488860.5,0.0,0.0,7009895.5
354.28485,10.89,inf,0.56,121927.945,185423.81,0.0,1206729.6,6500839.0,140184.4
354.285,11.31,2.122,0.1,0.0,0.0,0.0,0.0,7641245.0,0.0
354.28503,11.03,2.8865,0.8,0.0,0.0,0.0,1422072.1,7550746.0,0.0
354.28503,11.155,1.743,0.1,0.0,0.0,0.0,1437019.1,7622568.5,0.0
354.3136,12.25,1.06,1.0,0.0,0.0,962973.25,0.0,0.0,0.0
354.3136,12.55,2.02,0.6,0.0,0.0,914911.6,0.0,0.0,0.0
354.3136,12.68,1.168,0.1,0.0,0.0,962973.25,0.0,0.0,0.0
354.3136,12.81,1.273,0.1,0.0,0.0,331330.34,0.0,0.0,0.0
355.2073,5.09,0.951,1.0,0.0,0.0,0.0,0.0,163271.33,0.0
355.2076,4.89,0.74,1.0,0.0,0.0,397516.03,0.0,0.0,0.0
355.22147,7.51,1.007,0.6,0.0,0.0,0.0,0.0,291075.75,0.0
355.22147,7.11,inf,1.0,0.0,0.0,0.0,0.0,256317.7,0.0
355.2218,5.94,0.756,1.0,0.0,0.0,355369.28,0.0,0.0,0.0
355.2218,5.43,0.85,0.1,0.0,0.0,567777.94,0.0,0.0,0.0
355.2218,5.22,0.925,0.6,0.0,0.0,128501.74,0.0,0.0,0.0
355.2357,8.91,1.327,0.1,0.0,0.0,0.0,0.0,101082.92,0.0
355.2357,7.24,0.792,0.1,0.0,0.0,0.0,0.0,119951.805,0.0
355.236,6.95,0.796,1.0,0.0,0.0,153869.11,0.0,0.0,0.0
355.236,6.76,1.08,0.1,0.0,0.0,100291.234,0.0,0.0,0.0
355.25,11.86,1.092,0.6,0.0,0.0,0.0,676335.2,0.0,0.0
355.2502,7.99,1.003,1.0,0.0,0.0,1202650.4,0.0,0.0,0.0
355.26407,12.21,0.943,0.1,0.0,0.0,0.0,0.0,491017.22,0.0
355.26407,11.26,0.905,0.1,0.0,0.0,0.0,0.0,292175.3,0.0
355.26407,11.14,1.062,1.0,0.0,0.0,0.0,0.0,193070.16,0.0
355.2644,10.84,0.994,1.0,0.0,0.0,151210.02,0.0,0.0,0.0
355.27145,10.965,0.8955,0.1,0.0,0.0,325426.38,133788.78,0.0,0.0
355.2781,15.835,inf,0.35000002,1002667.56,1004813.56,0.0,0.0,0.0,0.0
355.27805,15.723,1.9026667,0.8666666,974144.5,839438.25,0.0,0.0,0.0,1096028.2
355.27823,15.594,inf,0.74,599711.9,650906.2,199879.53,128476.4,0.0,616991.5
355.2784,13.5,0.804,1.0,0.0,0.0,0.0,211766.25,0.0,0.0
355.2784,13.67,0.946,0.6,0.0,0.0,0.0,672049.8,0.0,0.0
355.2924,13.22,0.917,0.1,0.0,161052.02,0.0,0.0,0.0,0.0
355.2924,13.61,1.234,1.0,0.0,125241.89,0.0,0.0,0.0,0.0
355.29257,10.89,3.013,1.0,0.0,0.0,0.0,220220.47,1139163.8,0.0
355.30304,12.5,0.9495,0.35000002,156559.62,137664.0,114698.41,0.0,0.0,127642.43
355.3212,16.54,1.719,0.1,0.0,0.0,140054.53,0.0,0.0,0.0
356.21747,4.81,1.221,0.6,0.0,0.0,0.0,0.0,280527.4,0.0
356.21747,4.94,0.475,0.6,0.0,0.0,0.0,0.0,359256.25,0.0
356.246,6.2,0.782,1.0,0.0,0.0,0.0,0.0,148582.0,0.0
356.246,10.71,1.398,0.6,0.0,0.0,0.0,0.0,317438.12,0.0
356.2603,11.95,1.464,1.0,0.0,0.0,0.0,110280.234,0.0,0.0
356.2744,5.904,inf,0.65999997,131519.02,142994.33,166124.33,130577.62,0.0,124058.88
356.28827,15.59,inf,0.1,0.0,0.0,0.0,0.0,0.0,113714.88
357.14453,12.493,inf,0.43333337,260810.83,139771.42,0.0,0.0,0.0,268951.56
357.202,3.97,0.537,0.1,0.0,0.0,0.0,0.0,1425035.5,0.0
357.202,4.15,1.614,1.0,0.0,0.0,0.0,0.0,581386.25,0.0
357.202,4.28,0.47,0.6,0.0,0.0,0.0,0.0,1425035.5,0.0
357.2021,4.52,0.991,1.0,0.0,0.0,0.0,102385.84,0.0,0.0
357.20233,4.74,0.955,1.0,0.0,0.0,104997.15,0.0,0.0,0.0
357.2163,4.8,1.003,0.6,0.0,0.0,0.0,0.0,313335.72,0.0
357.24493,10.72,1.08,0.1,0.0,0.0,0.0,0.0,274884.5,0.0
357.24493,12.06,1.055,0.6,0.0,0.0,0.0,0.0,427891.88,0.0
357.24493,11.76,0.583,1.0,0.0,0.0,0.0,0.0,349442.0,0.0
357.24493,5.86,1.053,0.1,0.0,0.0,0.0,0.0,127853.875,0.0
357.28748,15.59,inf,0.1,222276.56,231401.3,0.0,0.0,150781.75,318269.9
357.31607,13.97,1.5619999,0.43333337,2239252.2,0.0,0.0,0.0,792259.1,1702904.8
357.3162,13.84,2.2217498,0.45000002,1991615.1,0.0,201492.67,0.0,698782.06,1274717.9
357.3113,14.223,2.0023334,0.26666668,2364314.8,0.0,0.0,0.0,868403.6,1991627.9
357.3113,14.103,1.9076666,0.43333337,2227564.2,0.0,0.0,0.0,855841.6,1713853.5
357.31595,14.35,inf,0.35000002,2532782.8,0.0,0.0,0.0,0.0,2117728.0
358.23227,7.18,2.725,1.0,0.0,0.0,0.0,164011.4,0.0,0.0
358.2465,4.54,5.713,1.0,0.0,0.0,0.0,0.0,798506.3,0.0
358.2609,11.07,1.282,0.6,0.0,0.0,0.0,0.0,359876.44,0.0
358.31787,13.833,1.8460001,0.56666666,335731.03,736640.75,0.0,0.0,0.0,202326.52
358.31793,13.97,1.4825001,0.35000002,346953.34,1005426.3,0.0,0.0,0.0,0.0
358.318,14.14,1.633,0.6,0.0,1144417.4,0.0,0.0,0.0,0.0
359.2079,7.42,2.337,0.6,0.0,0.0,0.0,0.0,170761060.0,0.0
359.20795,6.985,7.4575,0.55,0.0,0.0,0.0,55283060.0,166515060.0,0.0
359.2079,6.755,5.8167496,0.47500002,0.0,0.0,302221.62,43728720.0,129446264.0,121151.664
359.2082,6.61,0.465,0.1,0.0,0.0,123075.48,0.0,0.0,0.0
359.2082,6.29,1.073,0.6,0.0,0.0,197084.4,0.0,0.0,0.0
359.2082,5.76,0.973,0.6,0.0,0.0,138197.6,0.0,0.0,0.0
359.2082,5.59,0.867,0.6,0.0,0.0,114282.29,0.0,0.0,0.0
359.2654,13.04,1.137,0.1,0.0,0.0,0.0,0.0,375121.5,0.0
359.2654,13.17,0.926,0.6,0.0,0.0,0.0,0.0,241211.12,0.0
359.2654,12.91,1.895,1.0,0.0,0.0,0.0,0.0,331033.9,0.0
359.32263,16.34,3.8205,0.70000005,1211472.5,1213512.6,0.0,0.0,666050.25,1203157.2
359.32275,16.53,4.4999995,0.48333335,14792761.0,17265354.0,3327589.0,1452471.6,9665562.0,15143502.0
359.32263,16.655,1.96275,0.575,19801292.0,17625830.0,0.0,0.0,10752994.0,21461304.0
359.32263,16.788,2.06875,0.22500002,21287854.0,3000258.8,0.0,0.0,11612013.0,23316794.0
359.36603,6.76,inf,0.55,0.0,0.0,0.0,1942011.9,7717695.5,0.0
360.1858,11.74,2.237,0.1,0.0,0.0,0.0,0.0,0.0,335837.38
360.1858,11.62,inf,0.1,0.0,0.0,0.0,0.0,0.0,360455.28
360.2151,7.32,0.583,0.6,0.0,0.0,0.0,0.0,600974.44,0.0
360.3155,16.9,0.922,1.0,0.0,0.0,0.0,0.0,0.0,5500707.0
360.31567,16.778,inf,0.54999995,4707991.0,4808862.5,0.0,0.0,2727976.5,5432930.5
360.31583,16.654,2.259,0.48000002,4646237.5,4319223.5,996560.6,0.0,2407572.5,4883882.0
360.31583,16.527,5.278333,0.7833333,3156471.8,3979992.8,925893.06,358191.7,2262128.8,3587364.2
360.31567,16.342,inf,0.55,278153.47,276689.12,0.0,0.0,147188.8,266920.4
360.3299,17.49,0.41,1.0,0.0,0.0,0.0,0.0,0.0,314364.16
360.33017,17.334,inf,0.48000002,3656196.0,1103136.9,0.0,162685.12,579136.2,290539.4
360.33023,17.212,5.3826,0.58000004,3172193.8,854311.6,747258.25,0.0,447734.12,1655846.8
360.3304,17.41,0.204,1.0,0.0,0.0,0.0,230952.47,0.0,0.0
360.35895,14.143,inf,0.45000002,181784.73,195579.58,0.0,0.0,844966.1,113741.195
360.3592,14.28,1.332,0.6,0.0,0.0,0.0,0.0,901468.9,0.0
360.3736,6.76,2.454,1.0,0.0,0.0,0.0,0.0,789602.4,0.0
361.2106,5.78,1.028,0.6,0.0,0.0,0.0,0.0,178994.36,0.0
361.21063,6.74,3.7870002,0.1,0.0,0.0,0.0,1064023.4,3317414.2,0.0
361.21063,7.2,1.8769999,0.35000002,0.0,0.0,0.0,140103.25,520742.5,0.0
361.21063,6.89,inf,0.55,0.0,0.0,0.0,1158665.8,3463463.5,0.0
361.2109,6.39,1.066,1.0,0.0,0.0,174435.05,0.0,0.0,0.0
361.2253,8.3,1.088,0.6,0.0,0.0,113349.02,0.0,0.0,0.0
361.2253,7.73,1.019,1.0,0.0,0.0,112077.945,0.0,0.0,0.0
361.2253,7.53,0.956,0.1,0.0,0.0,257718.11,0.0,0.0,0.0
361.254,13.09,1.023,0.1,0.0,0.0,0.0,0.0,103072.984,0.0
361.32587,17.33,1.413,0.6,728452.7,0.0,0.0,0.0,0.0,0.0
361.32608,17.205,3.6490002,0.675,626088.4,201117.48,181150.52,0.0,0.0,370945.22
361.326,16.645,inf,0.8,549725.8,570657.94,0.0,0.0,0.0,0.0
361.326,16.528,inf,0.6,435805.72,452183.25,0.0,0.0,298285.53,495592.66
361.3696,14.15,inf,1.0,0.0,0.0,0.0,0.0,193410.12,0.0
362.2089,7.29,2.377,0.1,0.0,0.0,0.0,0.0,201591.83,0.0
362.2235,6.69,3.098,1.0,0.0,0.0,0.0,243778.4,0.0,0.0
362.2235,6.02,inf,0.1,0.0,0.0,0.0,400757.56,0.0,0.0
362.32455,11.673,inf,0.1,266956.28,105195.16,0.0,0.0,0.0,157022.14
363.19556,5.07,inf,0.1,0.0,0.0,374499.9,245028.78,1132926.8,0.0
363.21,5.47,0.568,0.1,0.0,0.0,0.0,0.0,133202.5,0.0
363.21,5.74,0.896,1.0,0.0,0.0,0.0,0.0,240438.52,0.0
363.21,5.59,1.236,1.0,0.0,0.0,0.0,0.0,166417.1,0.0
363.2245,7.52,0.852,0.1,0.0,0.0,0.0,0.0,169457.2,0.0
363.2245,6.99,0.987,0.6,0.0,0.0,0.0,0.0,161610.44,0.0
363.2245,6.01,2.185,1.0,0.0,0.0,0.0,0.0,267129.28,0.0
363.2245,6.14,inf,0.1,0.0,0.0,0.0,0.0,336676.16,0.0
363.2245,6.61,0.977,0.1,0.0,0.0,0.0,0.0,202400.9,0.0
363.2248,7.94,0.985,0.1,0.0,0.0,124882.984,0.0,0.0,0.0
363.239,8.88,0.817,0.1,0.0,0.0,0.0,0.0,358325.94,0.0
363.239,7.82,1.129,0.1,0.0,0.0,0.0,0.0,258082.39,0.0
363.2538,9.36,0.848,0.6,0.0,0.0,251043.22,0.0,0.0,0.0
363.2538,10.11,0.891,0.1,0.0,0.0,1486645.1,0.0,0.0,0.0
363.2538,9.73,0.915,0.1,0.0,0.0,298066.12,0.0,0.0,0.0
363.3117,14.43,0.695,0.1,0.0,0.0,0.0,0.0,232797.44,0.0
363.3258,14.02,2.014,0.6,0.0,0.0,0.0,0.0,0.0,1618884.4
363.32596,13.898,inf,0.8,359336.12,137182.52,0.0,0.0,10821132.0,1421675.1
363.326,14.125,2.1634998,0.35000002,0.0,0.0,0.0,0.0,12835760.0,237875.92
363.3262,13.7,2.444,1.0,0.0,0.0,0.0,0.0,12835760.0,0.0
364.1992,5.08,inf,1.0,0.0,0.0,0.0,0.0,194665.34,0.0
364.2284,4.85,inf,1.0,0.0,0.0,0.0,0.0,207060.64,0.0
364.2721,8.89,1.11,0.1,0.0,0.0,0.0,0.0,210849.02,0.0
364.3304,15.335,inf,0.35000002,0.0,211758.73,249345.25,0.0,0.0,0.0
364.3304,15.217,1.9393333,0.56666666,0.0,139645.66,227753.94,145240.97,0.0,0.0
364.3304,13.71,0.885,1.0,0.0,0.0,0.0,0.0,137992.58,0.0
364.3301,13.89,inf,0.8,0.0,0.0,0.0,0.0,1656968.2,272531.84
364.3304,14.02,1.731,0.6,0.0,0.0,0.0,0.0,2444781.5,0.0
364.3304,14.15,1.038,0.6,0.0,0.0,0.0,0.0,2483584.8,0.0
365.0892,5.94,16.776,0.1,0.0,0.0,3574919.5,0.0,0.0,0.0
365.0892,6.12,2.755,0.1,0.0,0.0,3787737.8,0.0,0.0,0.0
365.2058,9.52,6.317,0.1,0.0,0.0,0.0,0.0,1451172.4,0.0
365.20587,9.615,0.972,0.35000002,0.0,0.0,0.0,161453.34,1593190.9,0.0
365.2204,6.27,0.946,0.6,0.0,0.0,0.0,0.0,300821.06,0.0
365.2204,7.37,0.95,0.1,0.0,0.0,0.0,0.0,261219.2,0.0
365.2204,5.63,1.022,1.0,0.0,0.0,0.0,0.0,113190.52,0.0
365.2204,6.94,1.187,0.6,0.0,0.0,0.0,0.0,288402.0,0.0
365.235,9.91,0.854,0.1,0.0,0.0,0.0,0.0,102972.49,0.0
365.235,8.35,inf,0.1,0.0,0.0,0.0,0.0,159462.73,0.0
365.235,5.92,0.869,0.1,0.0,0.0,0.0,0.0,114071.33,0.0
365.2353,8.42,0.965,0.6,0.0,0.0,309088.94,0.0,0.0,0.0
365.2353,7.27,0.992,0.1,0.0,0.0,120092.875,0.0,0.0,0.0
365.24243,8.275,inf,0.8,0.0,0.0,100800.52,0.0,137688.36,0.0
365.2353,7.65,0.961,0.6,0.0,0.0,540965.94,0.0,0.0,0.0
365.2496,10.02,1.116,1.0,0.0,0.0,0.0,0.0,106504.43,0.0
365.2496,5.77,1.034,0.1,0.0,0.0,0.0,0.0,140105.3,0.0
365.26447,11.35,0.95,0.1,0.0,0.0,128455.88,0.0,0.0,0.0
365.26447,10.77,1.006,0.6,0.0,0.0,476927.38,0.0,0.0,0.0
365.26447,10.43,0.759,0.6,0.0,0.0,348000.1,0.0,0.0,0.0
365.2791,12.08,1.009,1.0,0.0,0.0,383842.12,0.0,0.0,0.0
365.3227,13.89,inf,0.6,0.0,0.0,0.0,0.0,235592.81,0.0
366.0982,5.94,4.487,0.6,0.0,0.0,529625.94,0.0,0.0,0.0
366.2151,7.22,1.533,1.0,0.0,0.0,0.0,0.0,427318.75,0.0
366.3172,13.86,1.037,1.0,0.0,0.0,0.0,0.0,0.0,2734443.5
366.3172,14.21,1.8,0.1,0.0,0.0,0.0,0.0,0.0,2734443.5
366.3175,13.957,inf,0.8666666,347199.78,215666.53,0.0,0.0,24542112.0,0.0
