,mz,assymetric,integration,sn,hw,ab,label
2308,607.3884275945702,"[-0.177066656, 0.11619999299999999]",505142.5908203125,0.0,31319.0,1.038,1
2309,785.6593904340556,"[-0.038733330999999996, 0.182599989]",807636.7678629558,0.0,155047.0,0.588,1
2310,561.5888890299758,"[-0.022133332, 0.13279999199999998]",273200.32035319007,0.0,80512.0,0.782,3
2311,308.296524619406,"[-0.049799997, 0.177066656]",482911.4654947917,2.028,74228.0,0.699,1
2312,308.296524619406,"[-0.177066656, 0.088533328]",533012.9158528646,0.0,40750.0,1.026,1
2313,331.2855272893613,"[-0.044266664, 0.14386665799999998]",363940.6592610677,0.108,85484.0,0.666,1
2314,331.2855272893613,"[-0.171533323, 0.42606664099999997]",9176062.385050455,1.865,16014.0,8.878,1
2315,331.2855272893613,"[-0.28773331599999996, 0.105133327]",7320779.2913411455,2.338,777679.0,0.337,1
2316,331.2855272893613,"[-0.409466642, 0.060866662999999994]",8673690.813476562,2.317,247522.0,0.877,1
2317,331.2855272893613,"[-0.5533332999999999, 0.044266664]",9176062.385050455,2.891,24824.0,5.727,1
2318,302.2886802587412,"[-0.016599998999999997, 0.094066661]",129353.5069986979,1.162,60754.0,0.962,3
2319,672.9872933932945,"[-0.044266664, 0.11619999299999999]",745362.1599934895,0.0,309388.0,0.518,1
2320,482.3997407250554,"[-0.005533333, 0.38179997699999996]",467911.95808919263,1.056,14179.0,1.217,2
2321,482.3997407250554,"[-0.033199997999999994, 0.33199998]",646849.893391927,0.0,22806.0,1.177,2
2322,482.3997407250554,"[-0.15493332399999998, 0.127266659]",551968.8754882812,2.117,54764.0,0.7,2
2323,482.3997407250554,"[-0.282199983, 0.082999995]",646849.893391927,0.0,20821.0,1.289,2
2324,388.39289491280533,"[-0.022133332, 0.088533328]",111235.46582031249,1.363,64544.0,0.779,3
2325,403.24192525893915,"[-0.011066666, 0.11066666]",131199.8516845703,1.326,54573.0,0.898,3
2326,590.4288081877543,"[-0.005533333, 0.22133332]",307487.08089192706,0.941,23785.0,1.39,3
2327,800.5051601816218,"[-0.016599998999999997, 0.13279999199999998]",220333.71744791666,1.531,53049.0,1.03,3
2328,537.5441752851806,"[-0.060866662999999994, 0.23793331899999998]",2063251.9311523435,2.291,186799.0,0.685,1
2329,537.5441752851806,"[-0.182599989, 0.210266654]",2370817.907877604,3.781,101938.0,0.834,1
2330,537.5441752851806,"[-0.354133312, 0.049799997]",2393106.9752604165,1.71,42301.0,1.919,1
2331,493.32720709189965,"[-0.044266664, 0.210266654]",494834.0464680989,0.0,64924.0,0.651,1
2332,593.6019395326972,"[-0.005533333, 0.470333305]",759455.6873779297,1.059,12096.0,1.534,1
2333,593.6019395326972,"[-0.23793331899999998, 0.15493332399999998]",662985.2392578125,2.165,43230.0,0.55,1
2334,593.6019395326972,"[-0.365199978, 0.11066666]",759455.6873779297,1.708,19517.0,0.951,1
2335,274.1031274807048,"[-0.082999995, 0.293266649]",6934722.876790363,0.0,628522.0,0.431,1
2336,274.1031274807048,"[-0.016599998999999997, 0.082999995]",104002.59244791666,1.022,62716.0,0.925,1
2337,128.1446392422664,"[-0.033199997999999994, 0.07746666199999999]",189725.20336914062,1.74,120292.0,0.713,2
2338,128.1446392422664,"[-0.044266664, 0.215799987]",511370.1982421875,0.0,51701.0,0.809,2
2339,221.12070063060088,"[-0.005533333, 0.14386665799999998]",169255.9334309896,1.13,39136.0,1.072,3
2340,284.29819873921434,"[-0.060866662999999994, 0.215799987]",917046.8588867188,2.165,76147.0,0.871,1
2341,284.29819873921434,"[-0.199199988, 0.13833332499999998]",1014504.5454101562,3.183,56748.0,0.868,1
2342,284.29819873921434,"[-0.33199998, 0.038733330999999996]",1048898.1518554685,0.0,17748.0,2.379,1
2343,280.1664737646091,"[-0.049799997, 0.45373330599999995]",1453492.865722656,3.302,34247.0,0.926,1
2344,280.1664737646091,"[-0.23793331899999998, 0.204733321]",1363436.63680013,3.399,67720.0,0.569,1
2345,280.1664737646091,"[-0.354133312, 0.14939999099999998]",1453492.865722656,3.262,33838.0,0.937,1
2346,280.1664737646091,"[-0.503533303, 0.016599998999999997]",1464347.6455891924,0.0,11764.0,2.546,1
2347,336.30561767120184,"[-0.011066666, 0.127266659]",153528.38020833334,0.0,46745.0,0.95,3
2348,277.1902765303121,"[-0.060866662999999994, 0.11066666]",986439.1743164061,0.0,311007.0,0.596,3
2349,207.0975668153503,"[-0.044266664, 0.171533323]",492293.0594075521,3.065,89256.0,0.655,1
2350,207.0975668153503,"[-0.16599999, 0.082999995]",529785.3994140625,0.0,40824.0,1.158,1
2351,416.2208709163215,"[-0.05533333, 0.188133322]",477370.6200764973,2.407,66294.0,0.672,1
2352,416.2208709163215,"[-0.171533323, 0.11066666]",520108.41194661456,1.797,35960.0,1.005,1
2353,540.5411849262367,"[-0.011066666, 0.188133322]",243038.75439453122,0.0,31201.0,1.086,1
2354,393.3017747298917,"[-0.033199997999999994, 0.271133317]",794155.1315104166,0.0,50008.0,0.949,2
2355,423.2723067351445,"[-0.011066666, 0.12173332599999999]",154595.84305826822,1.123,50633.0,0.958,3
2356,333.2258562082945,"[-0.088533328, 0.343066646]",3890018.607788086,13.883,223603.0,0.517,1
2357,333.2258562082945,"[-0.41499997499999997, 0.044266664]",3925066.861653646,1.982,22695.0,4.537,1
2358,752.5927260221098,"[-0.016599998999999997, 0.22133332]",366332.41878255206,1.61,36364.0,0.985,1
2359,306.1582733188358,"[-0.011066666, 0.082999995]",101020.09554036458,1.391,74077.0,0.853,3
2360,280.2673498342594,"[-0.005533333, 0.398399976]",643600.6925455729,1.15,14975.0,1.458,1
2361,652.6539581191693,"[-0.016599998999999997, 0.7857332859999999]",2051091.08203125,0.0,8563.0,2.059,1
2362,652.6539581191693,"[-0.13833332499999998, 0.5311999679999999]",1868037.7714843748,2.401,33951.0,0.679,1
2363,652.6539581191693,"[-0.304333315, 0.420533308]",1957470.1842447915,2.055,23007.0,0.896,1
2364,652.6539581191693,"[-0.42606664099999997, 0.354133312]",2028858.2643229165,2.847,19360.0,0.953,1
2365,652.6539581191693,"[-0.6418666279999999, 0.16046665699999998]",2051091.08203125,0.0,14364.0,1.227,1
2366,624.6352879192395,"[-0.07746666199999999, 0.23239998599999998]",7356794.221028646,2.15,589919.0,0.719,3
2367,624.6352879192395,"[-0.23793331899999998, 0.13279999199999998]",8218916.416666667,1.669,309054.0,1.071,3
2368,184.2092540737832,"[-0.07193332899999999, 0.24346665199999998]",3276647.4091796875,6.089,269517.0,0.676,1
2369,392.2334688232679,"[-0.06639999599999999, 0.182599989]",1148182.981770833,4.15,175292.0,0.585,1
2370,392.2334688232679,"[-0.23239998599999998, 0.06639999599999999]",1232191.453531901,2.613,45369.0,1.683,1
2371,290.18053775784665,"[-0.099599994, 0.215799987]",5413739.672526041,3.768,518769.0,0.58,1
2372,290.18053775784665,"[-0.282199983, 0.14939999099999998]",5982284.409342447,5.78,138017.0,1.288,1
2373,290.18053775784665,"[-0.398399976, 0.088533328]",6060877.3212890625,0.0,35863.0,3.944,1
2374,517.2734812806569,"[-0.016599998999999997, 0.254533318]",432092.20686848956,1.816,34653.0,0.939,1
2375,517.2734812806569,"[-0.16046665699999998, 0.094066661]",415325.4856363932,1.892,40258.0,0.881,1
2376,450.34523751881767,"[-0.044266664, 0.22686665299999997]",1009697.6901041665,4.33,120138.0,0.633,1
2377,450.34523751881767,"[-0.26559998399999996, 0.07193332899999999]",1085882.0862630208,1.596,25168.0,2.096,1
2378,243.42935732567452,"[-0.05533333, 0.26559998399999996]",13007207.688151041,0.0,1048074.0,0.667,1
2379,283.18595346987996,"[-0.082999995, 0.38733331]",5795996.5856119795,24.842,296467.0,0.489,1
2380,283.18595346987996,"[-0.470333305, 0.011066666]",5807597.847005209,0.0,12287.0,11.285,1
2381,743.6455069815922,"[-0.038733330999999996, 0.088533328]",315697.5309244791,3.264,167164.0,0.645,1
2382,728.5999827973815,"[-0.060866662999999994, 0.24899998499999998]",5131215.718587239,0.0,605423.0,0.488,1
2383,651.6626974768441,"[-0.07193332899999999, 0.188133322]",1984543.3658854165,1.099,166921.0,0.973,2
2384,651.6626974768441,"[-0.005533333, 0.33199998]",1899464.4596354163,0.775,117061.0,0.788,2
2385,651.6626974768441,"[-0.005533333, 0.14939999099999998]",513108.148844401,0.951,171418.0,0.69,2
2386,767.4273542907588,"[-0.060866662999999994, 0.29879998199999996]",1270148.843424479,2.361,74343.0,0.731,1
2387,767.4273542907588,"[-0.182599989, 0.193666655]",1305313.8485107422,2.1,61497.0,0.83,1
2388,767.4273542907588,"[-0.304333315, 0.127266659]",1399424.6348470051,2.16,37043.0,1.122,1
2389,767.4273542907588,"[-0.431599974, 0.088533328]",1503256.94144694,1.483,16039.0,1.917,1
2390,351.23638354024087,"[-0.011066666, 0.23793331899999998]",301062.90917968756,0.995,27278.0,0.985,3
2391,221.15608206551707,"[-0.038733330999999996, 0.127266659]",203963.3487548828,1.904,58254.0,0.703,3
2392,501.38403078486226,"[-0.005533333, 0.343066646]",586099.7680664062,1.076,15958.0,1.672,1
2393,501.38403078486226,"[-0.12173332599999999, 0.193666655]",550219.1954752604,2.112,41069.0,0.745,1
2394,501.38403078486226,"[-0.24346665199999998, 0.105133327]",586099.7680664062,1.871,27761.0,0.961,1
2395,625.3852851732522,"[-0.005533333, 0.171533323]",219962.1788330078,1.102,31748.0,1.223,3
2396,275.1026609214655,"[-0.049799997, 0.23239998599999998]",1106774.7503255208,0.0,130949.0,0.587,1
2397,665.4654187769363,"[-0.088533328, 0.182599989]",5803631.220703125,2.386,711058.0,0.614,1
2398,665.4654187769363,"[-0.22133332, 0.27666664999999996]",7479243.862711588,8.609,223215.0,0.748,1
2399,665.4654187769363,"[-0.431599974, 0.12173332599999999]",7596964.567626953,2.162,39683.0,3.46,1
2400,665.4654187769363,"[-0.5533332999999999, 0.260066651]",7935870.3479817705,1.999,13443.0,4.937,1
2401,665.4654187769363,"[-0.7027332909999999, 0.12173332599999999]",7946412.562011719,1.185,7861.0,8.228,1
2402,781.5846466136328,"[-0.022133332, 0.11619999299999999]",158463.9140625,1.101,47648.0,0.962,3
2403,382.30463286090736,"[-0.06639999599999999, 0.14386665799999998]",2572067.127319336,2.309,497427.0,0.647,1
2404,382.30463286090736,"[-0.182599989, 0.105133327]",3045121.1865641274,4.047,229335.0,0.887,1
2405,382.30463286090736,"[-0.32093331399999997, 0.038733330999999996]",3172097.100423177,2.002,29023.0,4.675,1
2406,591.989568323283,"[-0.011066666, 0.082999995]",120195.27783203125,0.0,76384.0,0.984,3
2407,373.3133827039725,"[-0.005533333, 0.13833332499999998]",176766.8302815755,0.0,51489.0,0.918,3
2408,214.251238975616,"[-0.07746666199999999, 0.28773331599999996]",55784975.22843424,89.878,6333989.0,0.365,1
2409,292.1721363067591,"[-0.060866662999999994, 0.16046665699999998]",1471355.751627604,2.347,242601.0,0.685,1
2410,292.1721363067591,"[-0.188133322, 0.14939999099999998]",1814585.3929036455,3.311,86075.0,1.024,1
2411,312.33046254777514,"[-0.038733330999999996, 0.13279999199999998]",559796.5901692708,2.536,157274.0,0.669,1
2412,312.33046254777514,"[-0.171533323, 0.07193332899999999]",666083.0572102865,0.0,45899.0,1.355,1
2413,498.3648587001532,"[-0.011066666, 0.11066666]",116718.13391113281,1.005,45651.0,0.955,3
2414,440.31700503739825,"[-0.016599998999999997, 0.14939999099999998]",177631.8724365234,1.187,39588.0,0.901,3
2415,199.0330345819466,"[-0.005533333, 0.13279999199999998]",225151.2989908854,0.84,96971.0,0.671,3
2416,221.1295454586261,"[-0.060866662999999994, 0.105133327]",1223849.2233072915,6.381,338383.0,0.726,1
2417,414.95750602344236,"[-0.033199997999999994, 0.06639999599999999]",185901.85310872394,0.0,170486.0,0.608,1
2418,368.2707889095893,"[-0.011066666, 0.22686665299999997]",401789.4661458333,0.792,24517.0,1.602,1
2419,299.2569764520763,"[-0.07193332899999999, 0.254533318]",1427819.5973307292,1.989,98629.0,0.752,1
2420,299.2569764520763,"[-0.188133322, 0.199199988]",1578722.4619954426,2.765,72737.0,0.801,1
2421,299.2569764520763,"[-0.33199998, 0.16046665699999998]",1756153.206054687,1.968,32874.0,1.219,1
2422,299.2569764520763,"[-0.459266639, 0.254533318]",2022227.4477539062,1.772,13723.0,1.6,1
2423,299.2569764520763,"[-0.011066666, 0.094066661]",109301.09261067708,1.092,55954.0,0.978,1
2424,337.2081074730602,"[-0.038733330999999996, 0.11066666]",575497.1061197917,1.16,171124.0,0.834,1
2425,337.2081074730602,"[-0.016599998999999997, 0.376266644]",1857768.3242187498,0.793,49639.0,1.342,1
2426,337.2081074730602,"[-0.13833332499999998, 0.15493332399999998]",1646261.325846354,1.841,154404.0,0.686,1
2427,337.2081074730602,"[-0.260066651, 0.13279999199999998]",1857768.3242187498,0.853,53402.0,1.247,1
2428,337.2081074730602,"[-0.39286664299999996, 0.011066666]",1872702.0236002603,0.311,18951.0,3.351,1
2429,512.4954831338276,"[-0.027666665, 0.088533328]",162629.20166015622,1.808,84329.0,0.79,3
2430,231.0670271258968,"[-0.038733330999999996, 0.105133327]",181646.7736409505,1.759,67376.0,0.721,3
2431,687.5716347639853,"[-0.038733330999999996, 0.182599989]",1051648.88675944,0.0,218209.0,0.544,1
2432,308.06231295660234,"[-0.038733330999999996, 0.094066661]",155675.54728190106,0.0,67029.0,0.729,1
2433,614.5733362660669,"[-0.005533333, 0.315399981]",394754.5235595703,1.044,18532.0,1.144,1
2434,388.25310143082413,"[-0.060866662999999994, 0.210266654]",1974995.3697916665,0.0,269820.0,0.551,1
2435,748.9890088512724,"[-0.022133332, 0.060866662999999994]",101496.25325520833,0.0,102859.0,0.793,3
2436,457.3157978164031,"[-0.060866662999999994, 0.215799987]",857447.4243164062,2.051,80983.0,0.765,2
2437,457.3157978164031,"[-0.177066656, 0.11619999299999999]",891282.4687499999,2.431,68845.0,0.833,2
2438,457.3157978164031,"[-0.293266649, 0.005533333]",899188.395751953,1.193,33157.0,1.681,2
2439,360.3295188711057,"[-0.027666665, 0.177066656]",548721.2464192708,2.083,89630.0,0.808,1
2440,360.3295188711057,"[-0.14386665799999998, 0.094066661]",594012.4028320312,2.485,61363.0,0.946,1
2441,678.4740867146652,"[-0.005533333, 0.127266659]",139734.71459960938,1.091,43189.0,1.015,3
2442,379.2584576678157,"[-0.016599998999999997, 0.14939999099999998]",225794.81331380206,1.52,50404.0,0.9,1
2443,142.160619853926,"[-0.038733330999999996, 0.11619999299999999]",242618.9005940755,0.0,75532.0,0.74,1
2444,142.160619853926,"[-0.033199997999999994, 0.127266659]",233665.2661132812,0.0,66573.0,0.754,1
2445,142.160619853926,"[-0.038733330999999996, 0.481399971]",17562747.470092773,2.943,57598.0,6.237,1
2446,142.160619853926,"[-0.525666635, 0.105133327]",17731159.453328453,1.766,16138.0,15.279,1
2447,288.12183119512383,"[-0.07746666199999999, 0.282199983]",4862929.1975911455,0.0,477984.0,0.435,1
2448,559.4141892799379,"[-0.005533333, 0.326466647]",581056.8618977864,0.969,16120.0,1.809,1
2449,559.4141892799379,"[-0.127266659, 0.182599989]",555112.7188313801,1.861,41645.0,0.768,1
2450,559.4141892799379,"[-0.24899998499999998, 0.082999995]",581056.8618977864,1.78,29616.0,0.985,1
2451,1237.828930127066,"[-0.011066666, 0.07193332899999999]",118992.7771809896,0.866,129732.0,0.737,3
2452,337.15415957076266,"[-0.027666665, 0.07193332899999999]",110730.26228841145,1.338,76955.0,0.803,3
2453,240.2660974146481,"[-0.016599998999999997, 0.204733321]",417432.46415201825,0.0,33490.0,1.408,1
2454,547.3730599366792,"[-0.06639999599999999, 0.27666664999999996]",3660524.9147542315,7.099,307247.0,0.56,1
2455,547.3730599366792,"[-0.337533313, 0.188133322]",4001289.878255208,1.77,28043.0,2.857,1
2456,547.3730599366792,"[-0.46479997199999995, 0.24899998499999998]",4222796.0302734375,1.635,13179.0,3.48,1
2457,177.08558567749031,"[-0.038733330999999996, 0.06639999599999999]",272743.9583333333,1.391,179241.0,0.762,3
2458,642.3975695897104,"[-0.005533333, 0.099599994]",123248.98111979167,1.025,51659.0,1.194,3
2459,740.5288078354984,"[-0.05533333, 0.13833332499999998]",843521.0188802083,3.376,204930.0,0.607,1
2460,740.5288078354984,"[-0.182599989, 0.082999995]",965069.7648111979,0.0,52829.0,1.433,1
2461,597.5564919053002,"[-0.022133332, 0.215799987]",824653.6251627604,0.0,111675.0,0.722,1
2462,413.2679622026,"[-0.033199997999999994, 0.24899998499999998]",610834.3173828125,2.183,53811.0,0.789,1
2463,413.2679622026,"[-0.14939999099999998, 0.199199988]",686975.7976888022,0.0,29023.0,1.078,1
2464,455.36270785719665,"[-0.022133332, 0.105133327]",263693.4283854167,1.919,124602.0,0.723,3
2465,477.3134103741237,"[-0.033199997999999994, 0.11619999299999999]",243118.29931640625,0.0,79640.0,0.757,1
2466,478.36463477545504,"[-0.049799997, 0.088533328]",314800.7679036458,0.0,83712.0,1.087,3
2467,478.36463477545504,"[-0.011066666, 0.105133327]",172031.9326171875,0.714,105994.0,0.665,3
2468,338.9661213466381,"[-0.033199997999999994, 0.060866662999999994]",116019.52701822916,0.0,100069.0,0.725,3
2469,492.3809464802418,"[-0.044266664, 0.14939999099999998]",218196.33984375,0.0,40163.0,0.801,1
2470,385.2982088955243,"[-0.011066666, 0.22133332]",296656.7069091797,0.981,24133.0,1.259,1
2471,411.3219724889838,"[-0.027666665, 0.088533328]",115601.47216796874,1.211,57088.0,0.83,3
2472,558.3411659288877,"[-0.033199997999999994, 0.14939999099999998]",367778.9296875,2.167,81597.0,0.748,1
2473,558.3411659288877,"[-0.182599989, 0.044266664]",418954.2229817708,1.492,33740.0,1.335,1
2474,354.3124956401631,"[-0.005533333, 0.7469999549999999]",1239758.2072753906,1.132,7701.0,1.573,1
2475,354.3124956401631,"[-0.22133332, 0.525666635]",1230468.7978515625,2.131,14603.0,0.836,1
2476,354.3124956401631,"[-0.337533313, 0.14939999099999998]",881270.3427327473,1.775,32471.0,0.633,1
2477,354.3124956401631,"[-0.46479997199999995, 0.28773331599999996]",1239758.2072753906,1.889,12853.0,0.942,1
2478,389.2482827555984,"[-0.016599998999999997, 0.188133322]",336677.9127604166,0.989,52088.0,0.853,2
2479,389.2482827555984,"[-0.14386665799999998, 0.082999995]",359247.7669270833,0.793,37666.0,1.025,2
2480,435.27375887454565,"[-0.038733330999999996, 0.24899998499999998]",591059.364420573,2.346,47520.0,0.831,1
2481,435.27375887454565,"[-0.193666655, 0.11066666]",610451.4820963542,0.0,39384.0,0.926,1
2482,182.1358046510215,"[-0.011066666, 0.13833332499999998]",168875.87858072916,1.226,42403.0,0.987,3
2483,327.20303217920446,"[-0.022133332, 0.127266659]",183012.5625,0.0,49521.0,0.916,3
2484,413.2183740142437,"[-0.044266664, 0.12173332599999999]",336158.50484212243,2.091,94330.0,0.716,1
2485,413.2183740142437,"[-0.16599999, 0.060866662999999994]",409320.1573893229,1.479,35140.0,1.252,1
2486,665.4388012248872,"[-0.016599998999999997, 0.271133317]",539368.4380696614,1.57,38597.0,0.934,1
2487,445.38305279817115,"[-0.044266664, 0.35966664499999995]",1277259.775065104,2.445,56176.0,0.771,1
2488,445.38305279817115,"[-0.16046665699999998, 0.28773331599999996]",1341155.2726236978,2.733,32315.0,1.143,1
2489,445.38305279817115,"[-0.282199983, 0.12173332599999999]",1277259.775065104,2.447,56242.0,0.77,1
2490,445.38305279817115,"[-0.398399976, 0.049799997]",1341155.2726236978,2.041,24133.0,1.531,1
2491,317.11405309764115,"[-0.044266664, 0.171533323]",1565652.1762695312,10.634,349672.0,0.532,1
2492,598.5612104447325,"[-0.022133332, 0.177066656]",282692.9759114583,0.0,45706.0,0.862,3
2493,443.33903647710036,"[-0.005533333, 0.315399981]",500204.8227132161,0.949,17482.0,1.537,1
2494,339.1017322033409,"[-0.033199997999999994, 0.099599994]",186373.96805826825,0.0,81782.0,0.715,1
2495,149.06114577856158,"[-0.011066666, 0.210266654]",343126.9072672526,1.534,35231.0,1.1,1
2496,752.5626235171692,"[-0.005533333, 0.13833332499999998]",181476.32495117188,1.0,40010.0,1.213,3
2497,255.0107897999059,"[-0.022133332, 0.127266659]",179551.50244140625,0.0,52556.0,0.847,3
2498,289.1724846770435,"[-0.011066666, 0.14386665799999998]",180695.55627441403,1.083,39589.0,1.052,3
